y1,y2,y3,y4,gen,race,income
,100,0,0,0,0,8.846787915788
95,99,98,0,1,0,9.70283734488275
70,10,90,100,1,0,9.54010852987244
95,93,95,91,0,0,10.218377616827
0,0,0,85,1,0,9.9027236535142
80,75,79,100,1,0,8.40758760336722
100,100,0,0,1,0,7.90810382005144
83,50,0,50,1,0,9.34701398834214
60,80,24,15,0,0,10.2515341292268
1,1,1,1,1,1,10.1781240538024
0,0,0,100,1,1,9.96443074534785
50,60,50,75,0,0,9.36872458594179
5,100,100,100,1,0,9.77108927628925
99,0,0,100,0,0,8.72943895766828
100,99,89,98,1,0,8.53063466161642
0,100,100,100,0,0,10.2582000659408
100,100,100,100,1,0,9.49212820339581
0,100,100,,0,0,9.73152319397955
0,0,0,15,1,0,8.79945491586591
75,98,90,95,1,0,8.64420517860373
50,85,99,,1,0,9.7191380147667
100,100,92,100,0,0,10.2831205065606
1,0,50,,1,0,9.7535930234322
38,85,90,99,0,0,9.51768120287235
75,78,10,100,0,0,9.75571884434776
2,50,50,50,0,0,9.40701805418089
85,90,70,100,1,0,8.82482090532441
100,80,70,100,1,0,9.41485232510787
75,40,50,50,1,0,9.39406730439335
0,100,100,45,1,0,8.83668096174539
40,,,,0,0,10.9084172376718
50,0,100,0,0,1,9.87260525661047
100,0,90,75,1,0,10.3675339515776
0,100,100,100,1,0,8.26553135956454
75,99,100,10,0,0,9.00318778933094
75,100,99,100,1,0,9.89572664516516
50,0,50,100,1,0,9.52750314754467
92,0,75,75,0,1,9.49084420805953
0,100,100,,1,0,10.0757978218861
100,80,80,98,0,0,10.1836584162508
100,100,100,0,0,0,10.3077804263595
35,100,15,50,0,0,9.33586580103252
100,100,100,100,0,0,10.9917990748809
100,0,,100,1,0,9.30928178992336
100,0,0,0,0,0,10.0565995323936
100,0,,,0,0,8.98566175913179
90,90,100,100,1,0,10.5336840978611
1,0,100,100,0,0,9.5530676602148
98,100,100,80,0,0,10.462759252009
0,99,85,100,0,0,8.97510675392732
100,0,0,100,1,0,7.88771972567698
100,,0,100,1,0,8.41517279968447
100,1,50,50,0,0,9.9768491875349
15,0,0,0,0,0,9.75110183158692
100,100,100,90,1,1,9.52465579789999
50,65,90,80,0,0,10.3058688325352
50,25,25,20,0,0,9.62391863820573
50,90,95,80,1,0,9.93969263176613
99,99,,,0,0,8.46458995038331
100,,,,1,0,9.22957252475705
0,75,99,100,1,1,8.50666807436033
100,98,75,50,0,1,9.53555739583494
65,80,0,,1,0,9.25669746833833
0,90,,98,0,0,10.517286886642
15,75,80,0,0,0,9.56420587235137
100,100,99,100,1,0,10.2163232881102
,0,0,0,0,0,5.21169052821285
90,95,,,0,0,10.2387028399867
50,85,98,99,1,1,9.50513735568107
90,10,49,100,0,0,9.69589511662189
60,25,10,10,0,0,9.87776861724416
100,100,100,100,1,0,10.2610809522555
0,80,99,100,0,0,10.6156828103801
99,100,99,100,0,1,9.14531631112296
50,,100,100,0,0,8.3933370441163
5,100,,80,0,0,9.05761979965278
100,0,100,50,0,0,10.3014127338186
100,0,0,,0,0,8.29987505170863
75,100,100,50,0,0,9.30981179479021
25,100,100,100,1,1,10.6185957879593
100,0,30,99,1,1,9.07417079005755
0,5,100,100,0,1,9.59937118660927
0,0,2,0,0,0,10.6519274044047
0,0,50,100,1,1,9.6306430230337
95,98,0,99,1,0,8.92116249612715
99,,,,0,0,8.65182907327819
60,90,60,10,1,0,9.14844451281829
90,75,,50,0,0,9.28694578994365
95,80,100,99,0,0,9.8622140352819
5,0,0,,1,0,9.98507491305175
,100,,,1,0,7.50521047173199
99,100,,,0,0,9.26155834979815
5,80,80,,0,0,10.0828858275356
0,100,,,1,0,9.34072516470521
90,,,,1,0,9.27806602670065
100,100,100,99,0,0,9.65594194356054
50,90,100,0,1,0,10.8675265941386
98,100,100,75,1,0,10.3709327673173
10,80,100,,1,0,9.13851088107453
75,70,70,60,0,0,10.9298481259334
99,85,90,40,1,0,8.69416519570718
100,0,0,100,0,0,7.6595517580107
99,99,100,100,1,0,8.4777005970008
50,,100,0,1,0,8.73807338002841
100,0,1,,0,0,8.28419257833425
,99,,0,0,0,9.04482460588547
50,99,5,50,1,0,7.19798919749246
100,98,90,99,1,0,9.48955741584471
100,95,100,100,1,0,9.82798334114611
100,100,99,99,1,0,10.1374291592648
50,100,,100,1,0,8.75493919530845
100,99,50,30,0,0,10.4415263620996
100,0,100,,1,0,9.47115166617778
100,100,100,100,0,1,10.1131838309494
25,20,75,50,0,0,9.7253825634233
50,1,100,100,1,0,8.07944839855756
99,100,98,50,0,0,7.44573249258929
50,85,100,50,0,0,9.69155821276392
0,90,100,,0,0,10.1679695384931
99,100,100,100,0,0,10.1013554003127
75,100,100,80,0,0,10.0703005655726
100,100,100,100,0,0,9.98811453212125
100,100,100,100,1,0,9.98001702378269
50,50,19,100,0,0,8.49592024629047
90,50,99,98,1,0,7.8302427131967
100,95,,,1,0,8.3434081655417
40,75,50,100,1,0,9.51515872282403
0,100,,,0,0,10.4685057744959
50,,100,,0,0,10.3353149785354
80,100,90,90,1,0,10.380833809807
0,100,,,0,0,9.66335733902901
50,,75,90,0,1,10.3850723306973
20,,,,0,0,9.01582781185063
50,50,0,100,0,0,6.69378782960901
0,0,,,1,0,9.43705010488915
50,50,100,0,0,0,9.11887756968944
0,75,50,50,1,0,8.7572619984265
50,30,50,50,1,1,8.19141603932363
100,100,100,100,0,1,10.695504534439
0,0,0,100,1,0,10.2865793917678
100,95,,100,1,0,8.92138086791594
99,100,99,100,1,0,9.38195708505984
100,80,60,90,1,0,9.46776248826931
,0,30,15,0,0,8.03338089293313
90,0,90,0,0,0,9.95256970360998
0,100,100,100,0,0,9.20273443323565
99,95,80,97,0,0,10.3694343416525
75,95,99,99,0,1,9.75922835626193
100,0,95,99,1,0,10.2911681294057
99,100,100,90,1,0,9.10063541111302
10,,100,100,0,1,10.8250181700089
75,100,100,100,1,1,9.76831057737854
0,0,80,100,1,0,8.14892303268885
99,75,90,90,0,0,9.5597254682676
90,100,50,100,1,0,9.51060208319464
75,25,0,50,0,0,10.9285992085183
100,50,80,100,0,0,9.85679766613482
98,89,80,90,1,0,10.2026093399959
40,80,50,80,0,0,9.19996957762033
99,0,100,0,0,0,10.0641828187664
0,0,0,100,1,0,9.00840262220863
99,90,90,100,0,0,10.6239452043547
50,100,0,0,1,0,8.81246065168473
90,,,,1,1,9.59622181919826
80,85,100,100,0,1,9.7621186635013
100,93,100,95,1,0,9.94734196956454
99,40,78,88,0,0,9.98820162186444
50,75,100,100,0,0,10.1741353154649
,90,80,50,0,0,9.88000442567995
0,0,50,100,1,0,10.3495737326392
98,100,99,90,0,0,10.0831850427686
75,95,80,,1,1,9.69300511488939
75,0,0,0,0,1,9.29578270176239
75,50,50,50,0,0,10.1848177991067
75,100,100,100,1,0,9.69739029756173
,99,99,95,0,0,10.2220367762313
90,90,0,90,0,0,10.4656177198592
95,50,98,0,0,0,10.5127395965851
0,100,100,100,1,0,6.62829999728215
95,,70,100,0,1,7.09624304555787
50,95,50,50,1,0,8.86017452094506
75,50,100,100,0,0,10.5079429738523
95,99,100,0,1,0,7.02835227851057
50,20,,100,0,0,9.38927565727504
90,97,,90,1,0,8.96065283912926
80,89,,100,1,0,8.99149642224606
65,80,40,50,1,1,9.41819601811057
90,99,,,0,0,10.7807337460864
75,100,,97,1,0,9.56931790959277
75,0,0,50,0,0,10.6750320888985
100,0,10,0,0,0,10.1661207894121
75,90,80,,1,0,9.96664414088641
100,100,95,100,0,0,9.87339797537176
90,80,0,50,0,0,10.4053317530038
90,100,100,99,1,0,9.10545386353707
0,100,100,100,1,0,10.11609681225
75,75,,,1,0,9.6807883559533
0,100,,100,0,0,9.84969874046342
100,,0,50,1,0,9.98605147777792
0,0,0,0,1,0,10.1742777285505
90,2,50,25,0,0,10.1869073677521
85,,,80,1,0,10.3298730122411
98,,,97,1,0,9.15998145518735
69,,75,70,1,0,10.3526970067638
100,100,100,100,1,0,10.4569428731071
90,90,,,1,0,10.2568859671882
99,95,90,80,0,0,10.1265831470263
100,0,70,60,1,0,9.55579143463818
99,100,50,,0,0,9.91982592008517
0,,,,1,0,8.18206850185808
90,100,0,0,0,0,10.6586563722992
0,0,0,0,1,1,10.2623767169708
50,99,100,100,1,0,9.4752832614365
100,100,0,98,1,0,9.31313855689606
100,100,,100,1,0,9.9106613666305
100,,,100,1,0,10.1315743184347
100,99,100,100,1,0,7.56810740619812
0,65,70,25,1,0,8.26799968998132
75,0,0,0,0,0,9.76279703175774
25,,,,1,0,10.3804534716934
0,85,55,50,0,0,9.80281005696223
80,80,99,100,1,0,9.35973942222891
100,50,,0,0,0,10.5037839911019
90,98,100,0,0,0,8.57561399239445
0,90,,100,1,0,9.4734711890891
50,99,100,0,1,0,8.81074643274208
55,0,0,10,1,0,9.19300078121422
5,0,,100,0,0,10.0402040171552
100,,0,,1,0,9.92658829569702
95,,,,0,0,10.3652235126989
100,50,,,1,0,9.03504211438004
50,,,50,0,0,11.4758715181904
75,0,80,0,0,0,9.12217082624504
50,100,100,,0,0,9.46327441723045
95,,100,100,1,0,7.96693391871233
50,,100,,0,0,10.2282498488611
75,50,100,100,1,0,9.80050588751006
90,85,100,,1,0,8.19564293775193
0,0,99,20,0,0,10.4516998647508
50,0,0,0,1,0,10.2542698772759
100,100,100,100,0,0,10.3880744835439
80,50,100,100,1,1,9.68838922276957
20,2,0,90,1,0,10.2938471579139
80,80,95,50,0,0,10.3962347148954
95,99,90,95,0,0,10.6809587270343
90,95,90,85,1,0,9.80146176493571
80,50,100,100,1,0,9.51807244946531
50,0,90,75,0,0,10.3567712914777
2,50,30,90,1,0,8.67949510045221
,80,0,0,0,1,8.99235871729268
0,95,100,0,1,0,9.16308809117981
100,0,100,100,1,0,10.77159048255
100,50,100,0,1,0,7.97698108473228
70,60,80,50,0,0,10.0400224662232
100,0,25,100,0,0,10.0153428710453
85,100,99,60,0,0,7.92622635740062
70,65,60,50,1,0,9.32450706366283
75,0,0,90,0,0,9.42648122036384
80,95,90,95,0,0,10.2500596638282
100,50,100,100,0,0,9.98704224912273
10,50,10,0,1,0,9.78839093706248
0,0,5,0,0,0,9.61654455686323
100,100,99,100,1,0,9.26620684780999
0,50,,0,0,0,10.1096151569271
100,99,100,100,0,0,10.3264135246703
75,100,100,99,1,0,8.57547830837069
50,40,100,20,1,0,8.57002272832153
100,100,100,100,0,0,10.404931203699
0,100,100,0,0,0,10.8148485339053
50,0,100,99,0,0,10.5655368813832
10,100,100,0,1,0,9.37172585776182
99,90,90,50,0,0,9.90644569844672
100,0,0,100,1,0,6.23596063155403
80,,99,90,1,0,8.14537747812241
100,100,100,100,1,0,10.1642826310833
0,5,50,55,0,0,10.2396827022996
0,0,0,0,1,0,10.3761458123581
80,0,99,0,0,0,10.0322120617084
75,75,90,75,1,0,9.92272009095079
100,0,0,0,1,0,9.22578064841699
100,100,99,99,0,0,9.71771816082539
,0,98,0,1,0,10.3041893091945
65,50,,,0,0,9.79901836091407
50,99,95,99,1,0,10.8841316636387
50,95,75,98,0,0,9.90311964702408
0,100,90,100,1,0,7.94762519645595
50,80,95,98,0,0,10.7415824837443
75,75,100,100,0,0,10.8534601496648
95,50,60,60,0,0,10.4199400290172
98,95,95,50,1,0,10.1457759369043
75,100,100,100,1,0,8.15355534541342
0,100,100,100,0,0,10.1979206035334
85,100,90,80,0,0,9.58580277018227
100,100,100,99,0,0,8.27336072927048
,100,100,100,1,0,9.41618815939682
50,50,100,99,0,0,9.45224341156205
90,1,100,,0,0,8.37409897741747
1,0,100,,0,0,9.69314275539558
50,100,50,75,1,0,9.40564955461269
90,0,,,1,0,9.78815783709963
90,50,50,0,1,0,8.44241197836086
90,75,90,60,0,0,10.0000043416439
0,99,99,50,1,0,7.95259533060975
90,0,89,80,1,0,8.96064032478072
100,100,100,100,1,0,9.56311688539639
100,100,100,,1,0,7.02676929657162
99,100,100,99,1,0,8.20151009088414
85,0,50,50,1,0,10.3687406641267
99,100,100,100,1,0,8.11787610452534
100,0,0,0,1,0,10.2918750976488
45,50,50,15,0,0,9.87425412719525
99,0,0,99,1,0,9.80938819764759
75,95,100,100,1,1,9.52495131783372
50,50,0,0,1,0,10.3604836395304
70,,,95,0,0,9.45741668913139
,60,50,50,0,0,9.25368063696897
75,99,0,0,1,0,10.4243620681773
99,100,100,75,0,1,8.922073245484
90,100,100,100,0,1,9.32128690677879
50,75,100,65,1,1,8.78244589122988
50,75,100,100,1,0,9.65021816013444
75,80,99,99,0,0,9.57651301257363
0,100,0,88,0,0,11.2491728894899
5,50,60,10,0,0,10.5675220892249
100,0,95,0,1,0,9.18372845969572
90,50,30,0,0,0,10.5923074056005
100,100,100,100,1,0,10.0355848855399
95,99,99,0,1,1,9.17172425207314
100,100,100,100,1,0,9.83073300294153
100,0,0,0,1,0,8.55767501014092
0,98,,100,0,0,9.41880057145064
95,90,90,95,0,0,10.0912160665354
0,100,100,100,0,0,10.0246995457447
0,0,100,100,1,0,7.70699205366287
58,80,100,23,0,0,8.87979731110126
100,0,0,40,1,0,8.44309591304122
99,85,75,90,0,0,10.6974159050126
100,,100,100,1,0,10.6691069900322
100,,100,100,0,0,9.49060759425528
100,100,100,0,0,0,10.0358444682332
100,,,,0,0,9.92827445619515
100,25,89,90,0,0,8.78351692856121
90,80,90,100,1,0,8.57339799625523
75,90,80,99,1,0,9.10630437393799
99,,,,1,0,9.48320435046551
100,100,99,0,0,0,9.90650883423852
100,90,100,0,0,0,8.59091132977664
90,0,100,,1,0,8.68302309653817
0,100,100,,0,0,9.40808497124983
20,92,82,0,1,0,9.09392253322645
0,,,75,0,0,9.91110640589841
70,90,0,50,0,0,10.049539576084
100,90,50,50,1,0,9.28059702304145
75,0,50,100,1,0,9.47753399123304
95,50,50,50,0,0,9.85510666611905
50,95,99,99,1,0,8.67225534840253
90,90,90,100,0,0,10.0246402604223
89,50,20,0,0,0,9.2176239917362
100,50,50,100,0,0,9.46364695322445
100,99,100,100,0,0,10.4714928045105
100,,,100,1,0,9.94942498816809
90,100,85,80,0,0,10.5079340489438
99,99,99,100,0,0,9.90576156467888
0,99,90,95,0,0,10.1914331927106
45,0,20,45,0,0,10.1594103638229
99,99,100,100,0,0,10.34437379583
90,100,100,95,0,0,10.8063697690528
100,99,75,100,1,0,9.17572207853421
100,99,95,99,1,0,7.69726438614741
90,75,50,75,0,0,9.91091433800566
40,2,100,75,1,0,8.44285405022479
100,98,99,100,0,1,10.1206392560816
75,75,100,100,0,0,10.4638904283681
5,1,5,4,0,0,6.45115684829655
99,0,100,100,1,0,9.53035892365551
95,90,,,0,0,10.4668521486188
0,0,90,100,1,0,8.04012409241095
0,100,92,95,0,0,8.61324922198825
90,25,15,2,1,0,9.22492656247737
75,0,99,,0,0,9.66941642297006
30,99,99,97,0,0,10.9129077804195
95,100,90,100,1,0,9.70508464255009
50,90,0,0,0,0,10.7366331620353
100,50,15,15,0,0,8.85669580831224
0,100,100,100,0,0,10.6443100371011
15,99,100,100,0,1,10.1135611100641
75,0,100,100,0,0,10.3146481174483
98,99,99,99,1,0,8.55232075483139
50,95,80,50,0,0,9.88160973241789
85,50,50,50,0,0,9.03807855206205
0,,0,,1,0,9.54663399991473
100,90,100,100,1,0,9.57614574156185
,50,100,0,0,0,10.286339060183
100,90,100,0,0,0,10.6789375034916
75,75,90,97,0,0,9.91699781733326
100,100,50,,1,0,10.1053207848906
65,100,95,100,1,1,8.85565074700098
80,100,80,95,1,0,9.80613377032128
100,100,100,100,1,0,9.85421620733141
10,98,50,0,1,1,8.19203587161231
100,50,50,50,0,0,9.99870371305426
0,0,0,99,1,0,9.7341507606519
45,0,90,0,0,0,10.7019086569261
60,0,50,50,1,0,10.0927298669918
100,0,0,0,0,0,9.50692040980066
0,0,100,50,0,1,8.18576280768427
75,50,95,100,1,1,10.0703630180358
99,99,0,100,1,0,9.57359059039441
,99,50,20,1,0,10.0809603697866
5,60,100,70,0,0,10.6205496382085
75,100,100,100,1,0,9.25467389867144
100,100,100,0,1,0,9.17418294111602
100,99,0,100,1,0,10.2246547906229
75,75,95,85,1,0,9.44774777672492
,80,25,100,1,0,10.0413382632374
90,100,99,50,0,0,8.96948255209318
90,99,98,95,0,0,10.003650212877
75,50,20,40,0,0,10.5876507057356
50,10,50,25,0,0,10.4151975266431
0,0,0,0,1,0,9.92554013073781
60,5,0,0,1,0,9.21758803310959
90,0,0,100,1,0,10.4534628994041
100,0,80,75,1,0,9.32239779342219
95,100,100,85,1,0,9.760235303177
99,99,99,50,0,0,10.6870453916413
100,100,99,100,1,0,9.77986771459805
75,45,50,50,0,1,9.94988376683993
100,80,60,50,1,0,10.0309388405308
75,100,100,100,1,0,7.55165639790521
80,75,50,30,0,0,10.7939680208713
90,75,85,90,1,0,9.63034751794279
5,0,99,100,1,0,9.71294557037827
100,0,50,100,0,1,10.8126918151857
100,100,0,0,1,1,6.56300988596139
0,99,100,100,1,0,10.181702224952
100,0,100,100,0,0,9.10756588338884
75,70,75,0,0,0,10.4292552817376
50,40,0,60,0,0,10.127727541789
0,20,20,20,0,0,11.4589563450712
100,1,0,50,1,0,10.2940273493624
99,95,0,50,0,0,10.6956715483193
0,3,2,0,1,0,9.70751570798243
22,0,100,100,0,0,9.99828355822108
100,99,100,75,0,0,10.5876876832171
90,,,100,0,0,9.90725145826381
60,10,60,25,0,0,10.0458854122526
95,99,97,98,0,0,10.0065464828483
100,100,100,100,0,0,10.1786263272335
50,50,80,80,0,0,10.3600339174455
99,68,50,0,0,0,9.75185295777652
0,0,100,0,0,0,10.7130695743227
77,0,99,0,0,0,10.2546709111963
100,25,60,50,0,0,10.1818818577039
0,,96,50,1,0,9.33242242648097
99,84,80,90,0,1,10.4128379576873
1,90,98,95,1,1,9.59601991124741
100,25,70,25,0,0,10.6211700453385
90,50,75,0,1,0,8.6875223025074
99,100,100,99,0,0,9.9033807301765
50,99,0,95,0,0,10.2338278148439
99,75,100,0,1,0,9.62151746915625
100,0,1,100,1,0,9.99872638091209
100,95,60,99,0,0,9.54205134955316
25,50,50,50,1,0,9.34781789142225
,99,50,100,0,1,10.628815044857
75,50,100,99,1,1,9.00321514150603
100,99,100,50,1,0,9.31411446160248
100,0,50,75,0,0,9.8360473043897
95,100,98,100,0,0,9.78054359127676
85,50,75,100,1,0,8.65783590556597
100,50,60,60,0,1,7.78694823851177
80,99,100,0,0,0,9.84501826449839
10,0,80,0,1,0,9.62851249298429
90,75,100,60,0,0,10.502244623909
100,95,99,99,1,1,7.77700440482246
100,2,100,,1,1,9.59705877395055
100,,,100,1,1,9.38319684097094
90,100,100,100,1,0,9.8117419689802
50,100,100,100,1,0,9.33929948719868
100,100,99,100,1,0,10.3479953416263
0,100,0,0,0,1,9.55379688238189
25,75,10,20,1,1,8.22353161657375
90,100,100,98,1,0,9.84219686418704
100,95,99,99,0,0,10.2795949012767
100,99,100,100,1,0,10.5845736500483
100,95,100,100,1,0,10.0881491852599
100,1,100,100,1,0,10.0073096899994
100,100,100,100,1,0,10.5414296959769
100,100,,100,1,0,9.75177136780517
80,60,90,100,1,0,9.06789875070979
75,70,75,75,0,0,11.3645686618822
100,100,50,0,1,0,9.6922480535306
50,80,100,0,0,0,10.1216637092275
96,100,0,99,0,0,10.6978982054965
0,,,100,1,0,9.79080791328095
20,100,1,60,0,0,10.3167050723174
75,0,,,1,0,9.03919629784857
95,99,99,100,0,0,9.75090512196542
93,0,100,0,1,0,9.30062725482542
99,50,65,100,1,0,9.91184426527461
0,0,0,100,0,0,9.82381303028559
25,,100,100,0,0,8.53216562498913
95,99,0,0,1,0,8.32177642838517
50,0,50,25,0,0,9.05413737023101
,0,0,,1,0,9.20434378061882
100,50,99,100,1,0,8.79812573318818
99,100,100,100,0,0,10.2963643784355
,,100,100,1,0,9.96087519414628
,99,0,100,0,0,9.05591669467715
100,0,100,100,0,0,7.56709321195527
100,50,50,50,1,0,9.29625384900469
25,100,99,50,0,0,9.96388557430642
0,0,0,,1,0,10.1718704609815
0,50,89,97,1,0,9.35290056434375
75,75,90,0,1,0,9.72194412772545
10,100,0,25,1,0,9.80358871769775
75,90,0,0,1,0,8.09744994716422
1,0,1,0,1,0,9.73484717101055
100,95,100,100,0,0,10.6311005178777
85,0,100,100,0,0,9.59523491729291
100,100,100,,0,0,9.45982780868298
99,90,95,30,0,0,9.89300958536566
95,5,100,,1,0,10.0079663424892
2,100,0,,1,0,9.69897159164666
98,50,0,90,0,0,10.1200625386187
66,40,1,20,0,0,9.02123867732683
100,100,100,100,0,0,8.48536526685179
50,100,100,100,0,0,9.78269487764294
0,25,0,90,0,0,10.0227439644121
90,99,98,100,0,0,9.38379734583465
100,50,40,50,0,1,10.0963354049477
70,25,50,25,0,0,10.4570408337674
65,50,99,75,0,0,9.86943189374602
95,0,99,0,0,0,10.3921539717305
0,99,0,0,0,0,10.2691058766879
100,100,90,97,1,0,9.2283902187551
98,,,,1,1,8.06243932426446
99,100,100,99,1,0,10.1879833090411
0,0,0,100,0,0,10.3131182294812
75,100,75,50,1,0,9.01120264546474
100,0,100,0,1,0,10.4455003714024
0,10,100,0,0,0,9.35873661181945
90,100,90,90,0,0,10.1668538326129
89,100,100,0,1,0,9.75069778753098
40,100,,100,1,0,9.04034583695124
85,99,85,75,0,1,9.65700449951055
95,50,90,95,0,1,9.41238497978833
75,0,0,0,0,0,10.9427365385175
0,0,1,4,0,0,9.74553188648078
85,99,99,99,1,0,9.17952162253456
50,75,65,75,0,0,10.7324940587007
75,50,35,75,0,0,9.88512257048964
0,75,,100,1,0,10.1979368567476
50,100,75,75,1,0,9.15714515236543
100,100,100,85,0,0,10.187042281092
0,100,100,100,0,0,9.43350726825061
25,75,10,25,0,0,9.80069472684321
,99,50,100,1,0,9.16736925973755
100,100,1,0,0,0,9.39809213001616
100,100,0,100,0,0,9.79284624691724
100,100,0,100,1,0,10.397077095438
100,99,100,100,0,0,10.4730294709302
95,100,100,99,0,0,10.4026033406004
75,0,99,99,0,1,9.74276321407056
100,4,100,100,0,0,9.24340177594047
,98,20,100,0,0,10.1711868594461
90,80,100,75,0,0,9.96085567747388
100,,100,100,1,1,8.81556946244316
40,1,0,12,1,1,8.48594553246016
15,50,50,50,0,0,10.7055807618381
100,100,,,1,0,10.1537105922479
100,100,100,100,1,0,8.97347750136571
60,100,50,100,1,0,8.46151150824762
50,85,65,50,1,0,7.56347580246822
100,95,100,99,0,0,10.661830820208
0,0,0,0,1,1,9.78724794289491
85,100,0,20,0,1,9.98995964687671
100,90,100,75,0,1,9.63610195072128
0,0,10,100,1,0,8.66674130100911
100,100,100,100,1,0,9.96103936748802
,100,50,,1,1,9.50696969179561
90,100,100,100,1,1,10.4074032243419
100,90,100,95,0,1,9.72300103038045
50,75,75,99,1,1,8.69008195361703
100,0,100,100,1,1,10.4451504511982
99,90,100,100,0,1,10.4867041968934
50,50,50,0,1,1,9.75090036289327
100,100,99,98,0,0,11.2088102242681
99,100,90,50,1,0,10.1315489734255
85,99,90,99,0,0,9.06894137069318
50,50,40,70,0,0,10.9710071785614
100,100,100,100,1,0,10.4140786121457
100,100,100,90,1,0,9.05371897023505
,0,,,1,0,7.36085435728832
0,1,1,20,0,0,10.6369882084402
99,100,100,100,1,0,8.38800198035904
95,100,100,100,0,0,10.8802922979064
0,0,100,100,1,1,8.98022038522537
0,99,90,90,1,1,9.90189291088304
50,95,100,0,0,1,9.54453618541237
10,80,75,75,0,1,10.074162202245
100,0,0,0,0,1,8.90188712992849
,,100,0,1,0,8.39079215670493
50,95,100,100,0,0,10.6772338576816
20,0,100,100,0,1,8.93942549221359
20,100,100,50,1,1,8.83671624382634
,99,50,100,0,1,10.4425188972599
100,100,100,0,0,1,8.37007394574151
100,100,50,0,0,1,9.88303086883108
50,0,50,100,1,1,8.73401947569454
99,10,0,90,0,1,9.55471150524377
25,30,0,50,1,1,8.95175164054007
100,100,0,0,0,1,10.4434704940625
0,0,100,100,0,1,8.25889471040538
100,50,99,99,1,0,7.22688482272446
100,0,0,0,0,1,9.68691034833578
100,,0,0,1,1,9.93914189682827
25,50,100,100,0,1,9.57471707797307
0,98,99,98,1,1,10.2996010889317
,50,100,100,0,1,9.42254370185705
90,90,100,0,0,1,9.98150299133051
90,0,95,100,1,1,9.7881163194251
90,50,100,0,0,0,10.5849699631713
100,50,0,0,1,0,8.82118410708861
95,100,100,100,1,0,9.76329175454365
0,80,80,70,0,0,9.94183247701463
100,100,80,100,1,0,9.01329850467744
90,,,,0,0,10.6458001328679
,0,,0,1,0,9.82097443538206
100,0,50,0,1,1,9.53404449933153
0,0,100,100,1,1,10.027107950961
20,0,0,100,1,1,9.37302290250498
0,100,0,75,1,1,9.11053486403527
100,100,0,0,1,1,9.84983329618678
75,0,100,0,0,1,10.0531924194149
99,,0,100,0,1,10.5176176308088
50,100,98,100,1,1,9.3196791832428
100,100,99,100,0,1,9.87861852944603
100,0,0,0,0,0,10.4063672594834
100,67,44,0,0,1,7.7695055984752
0,0,0,100,1,1,9.98326756262523
50,100,100,100,1,1,10.2385221499876
0,0,0,0,1,1,9.75643748730271
100,7,0,99,0,1,9.88998446379783
100,100,,100,0,1,10.1607684159734
0,0,0,5,1,1,10.1146750631382
0,0,90,0,1,1,9.46648943455957
0,50,99,99,0,1,9.8618643668732
0,0,0,0,0,1,10.388004718444
,,100,,1,0,8.84536687758533
5,75,99,,1,0,9.8626583134801
100,100,90,97,0,0,10.2983444920668
,98,100,70,1,0,10.2119180895038
100,100,100,,1,0,9.90145664045664
80,100,,100,1,0,9.78424940247241
100,100,100,100,1,0,9.85499123388183
100,95,100,100,1,0,9.70660753928084
99,90,0,100,1,0,9.95481775773546
50,5,1,50,0,0,9.82320575548241
0,0,0,0,0,1,10.1729290800051
0,100,50,100,0,1,8.88001222979336
,100,0,50,1,1,6.93920680271492
100,0,99,0,0,0,9.97361735927086
100,70,100,90,1,0,9.13443570551189
0,99,100,100,1,0,9.67000688472826
0,50,0,50,0,0,9.47932220587849
100,100,0,0,0,0,10.8235929458639
100,100,99,,1,0,10.100910142111
0,0,0,0,0,1,8.88308432873019
100,0,,100,1,1,8.97028119168626
0,0,0,0,1,0,10.3060672616857
100,90,60,100,1,0,6.72428150719408
1,80,99,100,1,0,9.87114685818617
99,100,100,0,1,0,9.24482952262601
100,99,99,100,0,0,9.94533934489134
100,100,,,1,1,9.77525825214857
100,100,100,,1,1,9.91937349970516
99,100,100,100,0,0,10.1637471064334
75,70,95,85,0,0,8.22913666053382
50,,97,0,0,0,9.45994552137726
90,40,30,60,1,0,10.6820920247865
100,0,100,100,0,1,10.5315808597366
90,99,100,90,1,0,9.28660534939963
100,100,100,99,0,0,8.77869997518632
99,95,100,98,0,0,9.64515777155332
50,0,0,0,1,1,10.5143770154677
95,95,90,95,0,0,10.0578664470655
100,95,100,95,1,0,9.98861680208704
0,90,98,100,0,0,8.31766621729381
100,0,0,0,1,0,9.33382723571081
100,0,,,0,0,10.6836760532193
0,50,100,100,1,0,8.13109831596006
0,0,0,,1,0,5.83460054253967
0,50,35,0,1,0,9.79493355577456
100,0,0,100,1,0,7.61133471412101
70,50,100,50,0,0,10.5016031653781
0,100,100,0,1,0,9.51516211529059
20,10,10,0,0,0,9.242685958027
100,1,100,100,1,0,10.4659029613387
50,0,0,0,1,0,9.09057093173383
100,75,95,0,0,0,10.2387386155322
100,75,100,95,0,0,10.5254817896331
75,100,95,95,1,0,8.92129486741019
75,100,50,100,1,0,9.65256914543123
100,100,100,100,0,0,7.0778956419191
75,0,50,50,1,0,9.76658125768206
75,100,99,100,0,0,10.5549685850211
95,100,50,50,0,0,9.98470801551514
20,50,99,0,1,0,9.27784550094512
50,0,75,,0,0,9.88419013687166
25,50,50,50,1,0,9.52299749171908
